# chirp_mass mass_ratio spin_1z spin_2z coalescence_time coalescence_phase luminosity_distance inclination longitude latitude psi
5.693838234752849676e+05 7.590973593210493808e-01 2.322584851562674649e-02 8.205264409280765836e-01 3.081932238737081420e+01 2.945182919642121089e+00 1.139818261880821046e+04 1.908536977423651804e+00 3.796921004297632241e+00 9.634806217958877816e-01 2.304051347417210405e+00
5.693534176923484774e+05 7.570632129822957301e-01 3.260503275494537612e-02 8.090374442900076790e-01 3.081932246413821375e+01 1.373334803594959075e+00 1.138002197164624158e+04 1.908823075308938577e+00 3.776509538255261589e+00 9.706567324443967637e-01 7.201869809026761882e-01
5.694091572894387646e+05 7.488134385092255485e-01 7.599702752882242507e-02 7.551075239983369158e-01 3.081932358802326277e+01 4.512294118354941652e+00 1.139838024163086629e+04 1.908501467713745070e+00 3.804427985786965394e+00 9.627054994797206167e-01 7.384364432223620156e-01
5.692602765007793205e+05 7.624496293024199955e-01 3.689568392207034919e-04 8.483178194170529762e-01 3.081932156288288382e+01 2.948545210228069813e+00 1.137588354444273500e+04 1.909057850882806662e+00 3.787463933525513138e+00 9.705448782589656265e-01 2.298081397573358498e+00
5.693139987777653150e+05 7.564204971877021011e-01 3.151189719582901672e-02 8.108985853748257311e-01 3.081932210442452558e+01 2.946514597783149725e+00 1.139734825337318398e+04 1.909073986454357552e+00 3.776251162500310343e+00 9.672954039748937749e-01 2.289830528509582130e+00
5.693716893804686842e+05 7.512593060859799055e-01 6.788219354826685592e-02 7.642768536668547164e-01 3.081932391696818385e+01 2.941163253914185649e+00 1.130261303391479305e+04 1.909220928202077783e+00 3.801469901406596907e+00 9.838374559342950576e-01 2.307781261206565127e+00
5.693433085009435890e+05 7.551574988021516610e-01 4.498237284278713138e-02 7.928793026403510025e-01 3.081932284465494831e+01 4.515008311504175254e+00 1.136143025208783729e+04 1.908484323234322044e+00 3.796183921103722270e+00 9.704743328940942382e-01 7.328535580485471268e-01
5.693890857154240366e+05 7.561567107413412758e-01 3.893495435356330442e-02 8.010948758354750066e-01 3.081932289533666136e+01 1.373178353240661176e+00 1.138979040429932502e+04 1.232960259762163613e+00 4.647224607573550159e-01 -7.662780285783998835e-02 2.515075602974548463e+00
5.694469826258893590e+05 7.475021968269572881e-01 8.980676839400528189e-02 7.368698951485024295e-01 3.081932492595370832e+01 2.936700689083506344e+00 1.139984887833848188e+04 1.908644660844644569e+00 3.790749135228068667e+00 9.644987516873289035e-01 2.299955365075600611e+00
5.693968518401131732e+05 7.531963611700003280e-01 5.209777473539168452e-02 7.854222994557649162e-01 3.081932319876606030e+01 2.942891238663196685e+00 1.134186951038194093e+04 1.909238382676965662e+00 3.798741213550143492e+00 9.774516885499069385e-01 2.306288039024239733e+00
5.694552709762011655e+05 7.528157843116874970e-01 5.982351535029640371e-02 7.756305906298430752e-01 3.081932423528055409e+01 2.938673071749469567e+00 1.136091960258542713e+04 1.909273264913240453e+00 3.777562035529032691e+00 9.758622782103503202e-01 2.291577624225604737e+00
5.693618753552900162e+05 7.561817133604190611e-01 3.720951678967650972e-02 8.035719059523168672e-01 3.081932287375129320e+01 1.372190274056770631e+00 1.134416316079620810e+04 1.909518579463445054e+00 3.766739790357820805e+00 9.800109232299079043e-01 7.137830065316042027e-01
5.693834100885808002e+05 7.522931163121918674e-01 5.514176289192126296e-02 7.817803890189508609e-01 3.081932305261021199e+01 2.943565775340036605e+00 1.140195286088729517e+04 1.908694920908282633e+00 3.794254957754414903e+00 9.634769700035688000e-01 2.302272011441052868e+00
5.694676521231853403e+05 7.531008991430929722e-01 5.479249546110367269e-02 7.825471389055731475e-01 3.081932350325990910e+01 2.941006911126738288e+00 1.141376870197010612e+04 1.232840274730178542e+00 4.686483348200560783e-01 -7.933003388763970598e-02 9.427017066469480788e-01
5.693505799357778160e+05 7.531708990379463176e-01 5.863144968438810389e-02 7.754065898391974132e-01 3.081932355098561160e+01 2.941905917547365856e+00 1.135424257263941035e+04 1.909041101943807828e+00 3.801169220531285031e+00 9.732075951687328974e-01 2.307359327288803996e+00
5.693749343748838874e+05 7.559058859315896939e-01 3.961357144388789886e-02 8.005901838285890415e-01 3.081932289367300726e+01 2.943462143072328008e+00 1.141673127794315042e+04 1.908775065624888967e+00 3.787776830112258963e+00 9.613882566577438560e-01 2.297545675101136720e+00
5.693990106363993837e+05 7.512596129021881231e-01 6.346687119532259946e-02 7.710758676099684905e-01 3.081932335682674307e+01 2.942369761020375396e+00 1.139079915596081446e+04 1.909089735873830351e+00 3.790290536793751830e+00 9.676618648583452664e-01 2.299350959191534205e+00
5.693437375927843386e+05 7.551098429671300183e-01 4.127921635148058127e-02 7.984286891566039213e-01 3.081932272387976113e+01 2.944997857391261853e+00 1.137174809699190882e+04 1.909030605205720210e+00 3.792324814334394834e+00 9.713495160935886608e-01 2.301043209347139129e+00
5.693554235798666487e+05 7.533407060180032921e-01 5.309241828043024386e-02 7.834859875253576966e-01 3.081932287502170809e+01 2.943114074448773820e+00 1.138191827124324664e+04 1.908520372325961389e+00 3.769143433835831392e+00 9.708233481772942097e-01 2.285004306309955435e+00
5.693366404505613027e+05 7.592461734899431658e-01 1.863524280599809790e-02 8.266343539161504772e-01 3.081932232075174838e+01 2.945846667660629414e+00 1.143747828885747003e+04 1.908369981125796810e+00 3.796723385748711266e+00 9.560146088768217698e-01 2.303895362232880384e+00
5.693362816900615580e+05 7.599601735839892624e-01 1.626811771991668390e-02 8.293003787949874139e-01 3.081932222090812346e+01 2.945635433312034479e+00 1.142561820395363611e+04 1.908609864465095729e+00 3.788420667624514682e+00 9.597297145494776416e-01 2.298174164194193292e+00
5.693431134725344600e+05 7.510812180813375427e-01 6.067091661914540690e-02 7.740673466515208823e-01 3.081932238344091601e+01 1.375321814466156756e+00 1.136308168884368206e+04 1.233029058218821694e+00 4.507955993703610664e-01 -7.462583737968112030e-02 2.519342100225253844e+00
5.694329141995797399e+05 7.495118858851833599e-01 7.299049243715739765e-02 7.591174854995430543e-01 3.081932356037866683e+01 2.940903388628590243e+00 1.142815375125389255e+04 1.908445582858743883e+00 3.788655045515927355e+00 9.583895705373393081e-01 2.298267556467273653e+00
5.694440153598664328e+05 7.521910348838252158e-01 6.510413759197811179e-02 7.685049157402115139e-01 3.081932442120002236e+01 2.937796706068330543e+00 1.138228321379891895e+04 1.908870289754160066e+00 3.764799289164374674e+00 9.723884759712186909e-01 2.282347127410520038e+00
5.693317773911715485e+05 7.540451319395276020e-01 4.025829859976034347e-02 8.008298091527293883e-01 3.081932178952102319e+01 2.947360739706821331e+00 1.139899694703897148e+04 1.908684482356942436e+00 3.778668243379196046e+00 9.664823338366268501e-01 2.291509080003128584e+00
5.694414630742339650e+05 7.504546483367102727e-01 7.046183417001108951e-02 7.620949664525319411e-01 3.081932392424013756e+01 4.510645268368881133e+00 1.141544342170850905e+04 1.909115097441882014e+00 3.777733507053936624e+00 9.646056701978815706e-01 7.201520587053467093e-01
5.693336896359521197e+05 7.577021711750324684e-01 2.131377026922382997e-02 8.241818212972986668e-01 3.081932175597668433e+01 2.948870500767181380e+00 1.134807582886920500e+04 1.909170639133177083e+00 3.811446245095278407e+00 9.732704995434592332e-01 2.314512937864064313e+00
5.693697778562565800e+05 7.576892852329539796e-01 2.307140960312379155e-02 8.223734898210875999e-01 3.081932234407288007e+01 2.946404778597827789e+00 1.134330021615645273e+04 1.909141903984296507e+00 3.796660396686676098e+00 9.766459921829221402e-01 2.304632131410921048e+00
5.693281962096957723e+05 7.626101756145208244e-01 1.572784559959291423e-03 8.474544143440601029e-01 3.081932222238761199e+01 2.945833006292544631e+00 1.140166184289273770e+04 1.908739517543274422e+00 3.787632724439967014e+00 9.657040455674689161e-01 2.298008790925884171e+00
5.693345128819653764e+05 7.581867938178016297e-01 2.581655316550485191e-02 8.176716488210545863e-01 3.081932266408513499e+01 2.945204434128709359e+00 1.139344225463759904e+04 1.908568863598260279e+00 3.805135556035495359e+00 9.634444526307972545e-01 2.309268690627654053e+00
5.693870553002775414e+05 7.512454076024254190e-01 6.113586062346719474e-02 7.740493531971632812e-01 3.081932290235415905e+01 1.372358277899391243e+00 1.139953257243255939e+04 1.909043158591072764e+00 3.785775821049239376e+00 9.663571449731022112e-01 7.262121975280666497e-01
5.693862914431446698e+05 7.515908114783710348e-01 6.587569058325995486e-02 7.668468477373602266e-01 3.081932355820089597e+01 1.370543234847754865e+00 1.137191276317783559e+04 1.908748182834660856e+00 3.789906637993780247e+00 9.697848753935840449e-01 7.287378895708143123e-01
5.693934150993665680e+05 7.523563093488663256e-01 5.673739817890379594e-02 7.796189255525294293e-01 3.081932303123801375e+01 1.371813494603618011e+00 1.140579651194231519e+04 1.908859217615864967e+00 3.779458741044070536e+00 9.648658687388546040e-01 7.213751595644055659e-01
5.693324969389911275e+05 7.582351470521756509e-01 2.123457326489763472e-02 8.239557377727814158e-01 3.081932212495065215e+01 2.946783828026974028e+00 1.135546265721754207e+04 1.909358897632077445e+00 3.775668650546687655e+00 9.766646893802797269e-01 2.289872341659532573e+00
5.694316119825693313e+05 7.521465009440752025e-01 5.729899697449512830e-02 7.793408590234146560e-01 3.081932307226201573e+01 2.942152464342285612e+00 1.139198500905014953e+04 1.909119693384527583e+00 3.764609082908163540e+00 9.708570822713844528e-01 2.282429292643699537e+00
5.693813774977725698e+05 7.564238865475277906e-01 3.924234232586351623e-02 8.005123456572401652e-01 3.081932318222393974e+01 2.943353272386846520e+00 1.139691464018166334e+04 1.233060477345341077e+00 4.536393932264450868e-01 -8.037602734355069056e-02 9.479584706515220560e-01
5.693851737064134795e+05 7.581296688182143084e-01 3.068284852732346829e-02 8.111747486243623406e-01 3.081932317663311238e+01 2.942602921860017595e+00 1.142933460045996071e+04 1.908844719996304562e+00 3.781883936666426305e+00 9.614141423894915217e-01 2.293512338427156738e+00
5.694179353850102052e+05 7.506710039411205182e-01 6.759908301638037353e-02 7.655640874337409363e-01 3.081932344856710770e+01 2.941407772120475883e+00 1.135831041046605969e+04 1.909030016707085720e+00 3.774075976944831989e+00 9.759470780861945194e-01 2.288983094482529346e+00
5.692428351347348653e+05 7.602087498815151001e-01 4.078030670261873630e-03 8.451270772872443438e-01 3.081932075276066740e+01 2.950511768206391938e+00 1.138617695692552843e+04 1.909101260977716263e+00 3.768692835863165502e+00 9.698283718670331899e-01 2.285675210461370011e+00
5.694311307226015488e+05 7.520079412093627624e-01 6.126705138630058473e-02 7.737539184965998018e-01 3.081932354112120365e+01 2.940785202384410990e+00 1.141337825820304897e+04 1.232962494407010556e+00 4.688351930174208260e-01 -8.052921367241515360e-02 9.426038002093215518e-01
5.694067317954581231e+05 7.511622833191532456e-01 6.564396638712383103e-02 7.681145888613054584e-01 3.081932347894006341e+01 2.940734847421136777e+00 1.143507058459058317e+04 1.908166494357971033e+00 3.775030773851535848e+00 9.588456304036802047e-01 2.288943706423645086e+00
5.694399534459904535e+05 7.560272216321080041e-01 4.227766465726814221e-02 7.975502517359887023e-01 3.081932389748181933e+01 4.511377426853517392e+00 1.139299371178535694e+04 1.908792499689948352e+00 3.793660475723179992e+00 9.668661669264788650e-01 7.310577279684256080e-01
5.693750452742116759e+05 7.534459433062585809e-01 4.957591577159325968e-02 7.885938488700932059e-01 3.081932272363391689e+01 2.943817694812302932e+00 1.139703190989020368e+04 1.908919024860250779e+00 3.774619429551095529e+00 9.683027689558606488e-01 2.289060590360386005e+00
5.693219053396546515e+05 7.592058367023150067e-01 2.069196090198482246e-02 8.235906146168412434e-01 3.081932225632382938e+01 2.945663352043738747e+00 1.143250868057724620e+04 1.908044880656071474e+00 3.798117740620671423e+00 9.551020857072441972e-01 2.304682046623530489e+00
5.693792924068951979e+05 7.548876670656726739e-01 4.426441957326279070e-02 7.950104908678461424e-01 3.081932297026944312e+01 2.942598952387839972e+00 1.140991655700823685e+04 1.908937976532868896e+00 3.774197332722240006e+00 9.653682794247733234e-01 2.288851440933445502e+00
5.693764315150477923e+05 7.591419348226970953e-01 2.060390391518061859e-02 8.243594985723952107e-01 3.081932257624331939e+01 1.374593258756890091e+00 1.139264153272004842e+04 1.232861038077864624e+00 4.606712778470947733e-01 -7.759568004411326880e-02 2.516303500709987873e+00
5.693942855918243295e+05 7.545711318123495825e-01 4.357046136213899024e-02 7.964347610638408126e-01 3.081932295184338599e+01 2.944077139733517701e+00 1.135129802865325291e+04 1.909206462296334283e+00 3.794450277799113813e+00 9.754400935197505840e-01 2.302899569856050377e+00
5.693360566580487648e+05 7.589605155776656398e-01 2.118452071018725458e-02 8.236672846479676791e-01 3.081932295191536753e+01 1.374494157576853004e+00 1.138992469253689524e+04 1.908700952247465166e+00 3.822476691140486604e+00 9.625097826031669968e-01 7.503126676676374895e-01
5.693677471385106910e+05 7.567194552402379815e-01 3.515381271673947983e-02 8.060969941131196359e-01 3.081932271173432625e+01 2.943263928832176912e+00 1.139924374429437012e+04 1.909042158691963031e+00 3.767139968418009133e+00 9.681274351078514862e-01 2.284039480713098147e+00
5.695295137056859676e+05 7.507624204707195048e-01 7.502865157791933914e-02 7.562167768451855121e-01 3.081932521924972335e+01 1.366060552122395189e+00 1.137306548325611402e+04 1.232664180239937846e+00 4.505894435428343670e-01 -7.388598253639996893e-02 2.519897357040200347e+00
5.694306824546731077e+05 7.539764881540566011e-01 5.351852297596833286e-02 7.829579837088911365e-01 3.081932382931040948e+01 2.941082923017950268e+00 1.136194940980666979e+04 1.232293975506118411e+00 4.558112284911111090e-01 -7.050289789729036194e-02 9.469805909413243628e-01
5.694626434548171237e+05 7.551193531866571274e-01 5.380108817879292182e-02 7.819015686604166016e-01 3.081932439120964062e+01 4.509649074540285518e+00 1.135584951249322694e+04 1.232591347352151256e+00 4.608212049258633147e-01 -6.905794491924195644e-02 2.516080942388050357e+00
5.693697189862062223e+05 7.569119594308524324e-01 3.534554838730905729e-02 8.055339217220107706e-01 3.081932301338868641e+01 4.514829823014406607e+00 1.140734699144931983e+04 1.908762607561552693e+00 3.795928306953794351e+00 9.632898262860638550e-01 7.319152531110858506e-01
5.693360382888524327e+05 7.547300004626527059e-01 3.807415925567353421e-02 8.032405165908876876e-01 3.081932182272979759e+01 2.946422294288146837e+00 1.140583400432939743e+04 1.908921729898498398e+00 3.764136549027995216e+00 9.665881749788081123e-01 2.282427962194339965e+00
5.693407572108809836e+05 7.565417527477092952e-01 3.485132446172856113e-02 8.061044526509587582e-01 3.081932227271941116e+01 2.945375736424706847e+00 1.140638478922609283e+04 1.908484853341276377e+00 3.789504594807552085e+00 9.624349019739389943e-01 2.298994939319397357e+00
5.692877314091953449e+05 7.629049451240235147e-01 -2.065054905355745429e-03 8.515187358080267277e-01 3.081932147952078083e+01 2.947852206669909769e+00 1.142865234448384035e+04 1.232449226789746666e+00 4.722846788830010745e-01 -8.270394022285143532e-02 9.414722788707825529e-01
5.693473753817469114e+05 7.579957466838378455e-01 2.565251961296054206e-02 8.182245490610784433e-01 3.081932252298147645e+01 1.374251816349209232e+00 1.145415970834732252e+04 1.908325750759041206e+00 3.799372792456859216e+00 9.517415348111615270e-01 7.345664720896216693e-01
5.693750179389987607e+05 7.530812844810982343e-01 4.941036598199965990e-02 7.892072622144533645e-01 3.081932278285228222e+01 2.944859322527160650e+00 1.138546508237019407e+04 1.908365054450410270e+00 3.806245404311875191e+00 9.644392909998407148e-01 2.310464719651120991e+00
5.693584337880152743e+05 7.591749493881133626e-01 1.798883771726994193e-02 8.279413544661365920e-01 3.081932213980344315e+01 4.516729766233314791e+00 1.139672840799177902e+04 1.908882665539644030e+00 3.779349937707315643e+00 9.674142072183080643e-01 7.216494186156712232e-01
